"SYMBOL","ENTREZ_GENE_ID"
"PEX11A",8800
"TMEM170A",124491
"RBPMS2",348093
"NAV2",89797
"ANKDD1A",348094
"C18orf54",162681
"DCTN5",84516
"TERF2IP",54386
"PLK1",5347
"CLPX",10845
"ZBTB39",9880
"NEMP1",23306
"NAB2",4665
"VPS39",23339
"STAT6",6778
"PATL1",219988
"ATP23",91419
"STX3",6809
"MRPL16",54948
"PIP4K2C",79837
"MTMR10",54893
"YWHAB",7529
"SCG5",6447
"GREM1",26585
"NYAP1",222950
"TSC22D4",81628
"DIS3L",115752
"CCNDBP1",23582
"SMAD3",4088
"MAP1A",4130
"RCCD1",91433
"AKTIP",64400
"MAPRE2",10982
"MARS",4141
"MBD6",114785
"CNPY4",245812
"PDIA3",2923
"NUDT21",11051
"TEF",7008
"PBX3",5090
"PHB",5245
"SNRPD1",6632
"SAMD14",201191
"FAM102A",399665
"ACSF2",80221
"GOLGA2",2801
"TRUB2",26995
"COQ4",51117
"SLC27A4",10999
"URM1",81605
"CERCAM",51148
"DOLPP1",57171
"ENDOG",2021
"PRRX2",51450
"C15orf39",56905
"ISLR2",57611
"SP2",6668
"COQ7",10229
"GPRC5B",51704
"CRK",1398
"FBXO22",26263
"TBC1D2B",23102
"HDHD2",84064
"ZNF91",7644
"IGF2",3481
"RNF214",257160
"CDK12",51755
"DUS2",54920
"POP5",51367
"ENGASE",64772
"ATP5MG",10632
"TBC1D16",125058
"TEPSIN",146705
"ACAA2",10449
"STIM1",6786
"RRM1",6240
"TRIM68",55128
"FN3K",64122
"PRRT2",112476
"IRGQ",126298
"ZNF226",7769
"ZNF180",7733
"ZNF668",79759
"ZNF646",9726
"VKORC1",79001
"GNG8",94235
"SMG8",55181
"TPM4",7171
"RAB8A",4218
"GPX4",2879
"MIDN",90007
"KLHL26",55295
"GATAD2A",54815
"MVD",4597
"CDT1",81620
"TRAPPC2L",51693
"ANKRD11",29123
"SPATA33",124045
"PROCA1",147011
"RPL13",6137
"ZNF641",121274
"CACNB3",784
"DHRS13",147015
"TP53I13",90313
"KMT2D",8085
"CORO6",84940
"RHEBL1",121268
"TUBA1A",7846
"TUBA1C",84790
"ZNF610",162963
"ZNF528",84436
"ZNF701",55762
"SERTAD3",29946
"NCKAP5L",57701
"RAB4B",53916
"PROSER3",148137
"AXL",558
"NFKBID",84807
"TTYH1",57348
"LENG8",114823
"CDC42EP5",148170
"TMEM145",284339
"ZNF526",116115
"ZNF146",7705
"ZNF283",284349
"YIF1B",90522
"ATCAY",85300
"DAPK3",1613
"EEF2",1938
"CHAF1A",10036
"UBXN6",80700
"HDGFL2",84717
"SEMA6B",10501
"ZNF444",55311
"NXN",64359
"TLCD3A",79850
"GLOD4",51031
"MFSD3",113655
"KIFC2",90990
"SLC43A2",124935
"WDR81",124997
"SRR",63826
"TSR1",55720
"HSD11B1L",374875
"CYB5D2",124936
"C19orf48",84798
"ZNF83",55769
"OTUB1",55611
"RCOR2",283248
"CD320",51293
"SPRYD3",84926
"ZNF558",148156
"NDUFV1",4723
"CDK2AP2",10263
"NUDT8",254552
"PRDX2",7001
"ZNF232",7775
"MIS12",79003
"MRPL58",3396
"ATP5PD",10476
"TMEM88",92162
"SRP68",6730
"MGAT5B",146664
"TK1",7083
"TMEM68",137695
"TMEM99",147184
"FAM234A",83986
"ZNF598",90850
"MLST8",64223
"E4F1",1877
"ECI1",1632
"CASKIN1",57524
"ABCA3",21
"KCTD5",54442
"SRRM2",23524
"ZNF597",146434
"SDHAF2",54949
"DDB1",1642
"VPS37C",55048
"VWCE",220001
"RAB3IL1",5866
"FTH1",2495
"POLR2G",5436
"SLC3A2",6520
"SPINDOC",144097
"ATG16L2",89849
"C2CD3",26005
"RPSA",3921
"CTNNB1",1499
"FADD",8772
"LTBP3",4054
"SAC3D1",29901
"SF1",7536
"MAP4K2",5871
"SCARA3",51435
"PBK",55872
"COPS6",10980
"PAFAH1B2",5049
"ANKS3",124401
"NUDT16L1",84309
"KIAA1586",57691
"RAB4A",5867
"KCNJ4",3761
"SETD5",55209
"VASN",114990
"THAP9",79725
"RNF187",149603
"HOOK3",84376
"MAPK1IP1L",93487
"DDIT4",54541
"RBPJ",3516
"LMBRD1",55788
"ZCCHC4",29063
"TTC39C",125488
"GLYCTK",132158
"GNG4",2786
"UBTD2",92181
"NKIRAS2",28511
"DNAJC7",7266
"IRF2BP2",359948
"NT5DC2",64943
"SMIM4",440957
"COA6",388753
"KIF5C",3800
"BMI1",648
"THAP11",57215
"MMADHC",27249
"PDHB",5162
"PXK",54899
"PCMTD1",115294
"KCTD6",200845
"MPLKIP",136647
"IRF2",3660
"ARF4",378
"SEPTIN2",4735
"FILIP1L",11259
"MFSD2A",84879
"DTYMK",1841
"ING5",84289
"ATG4B",23192
"RFWD3",55159
"COG7",91949
"CDC40",51362
"STIP1",10963
"RAB31",11031
"REEP4",80346
"BMP1",649
"ATXN2L",11273
"POLR3D",661
"FEN1",2237
"MTCL1",23255
"GBX2",2637
"FNTA",2339
"SERINC2",347735
"TRAPPC11",60684
"COL3A1",1281
"ING2",3622
"CDKN2AIP",55602
"SNRNP48",154007
"TMEM223",79064
"SLC20A2",6575
"TMUB2",79089
"STAT3",6774
"ZSWIM1",90204
"ADAM9",8754
"AXIN2",8313
"NDUFS5",4725
"ZNF30",90075
"LRATD2",157638
"SLC16A4",9122
"TMEM208",29100
"AHCYL1",10768
"DNAJC21",134218
"PKIG",11142
"SEMA4C",54910
"CNNM3",26505
"GSTM4",2948
"TET2",54790
"CXXC4",80319
"TCTN2",79867
"PPIP5K1",9677
"TSPAN5",10098
"ZBTB5",9925
"CHTF8",54921
"CHTF8",113455421
"ADAL",161823
"LCMT2",9836
"SNTB2",6645
"ZNF507",22847
"STX18",53407
"NSG1",27065
"ZBTB49",166793
"GFM1",85476
"DDX19A",55308
"ATOH8",84913
"ANKRD49",54851
"USP39",10713
"TNIP2",79155
"C2orf68",388969
"TMEM150A",129303
"RNF181",51255
"VAMP5",10791
"LRRC28",123355
"MAT2A",4144
"ENHO",375704
"ZNF608",57507
"SLC35G2",80723
"LETM1",3954
"TMEM129",92305
"PPIC",5480
"CEP120",153241
"STXBP6",29091
"MFF",56947
"JMJD7-PLA2G4B",8681
"PXDC1",221749
"E2F6",1876
"FEM1B",10116
"COMMD8",54951
"ATP5ME",521
"UQCRFS1",7386
"MAP2K1",5604
"HNRNPH1",3187
"IRS1",3667
"MECP2",4204
"UPF3A",65110
"ROR2",4920
"AR",367
"HSPBAP1",79663
"CHST14",113189
"PARM1",25849
"CSNK1G1",53944
"FAM110B",90362
"ARMC4",55130
"AFAP1L2",84632
"ZNF354A",6940
"ATF5",22809
"UBE2V2",7336
"ZBTB43",23099
"CPT1C",126129
"PCSK9",255738
"XPO6",23214
"MN1",4330
"APEX2",27301
"NSMCE1",197370
"CCDC126",90693
"RAB3B",5865
"CD2BP2",10421
"RSPO1",284654
"RGS14",10636
"TBC1D10B",26000
"LMAN2",10960
"RAB24",53917
"PRELID1",27166
"THBS3",7059
"SLC50A1",55974
"EFNA1",1942
"NPIPB3",23117
"ZRSR2",8233
"NMD3",51068
"B3GALNT1",8706
"GPRIN1",114787
"MRPL1",65008
"PGM2",55276
"C22orf15",150248
"SLC33A1",9197
"SNUPN",10073
"CRADD",8738
"SIN3A",25942
"ARL13B",200894
"PTK2",5747
"PTPN9",5780
"SDC2",6383
"MMGT1",93380
"TM2D2",83877
"CLIC4",25932
"CCDC8",83987
"METTL15",196074
"ZEB2",9839
"PCBP1",5093
"HINT1",3094
"DTWD2",285605
"INO80E",283899
"DFFB",1677
"NFU1",27247
"ANTXR1",84168
"CKAP2L",150468
"C15orf40",123207
"RAMAC",83640
"HIC2",23119
"LUZP1",7798
"HEXD",284004
"BUB1",699
"LRRC45",201255
"CHRNA5",1138
"CENPX",201254
"AGPAT2",10555
"ASPSCR1",79058
"FASN",2194
"CNBP",7555
"DUS1L",64118
"GPS1",2873
"RFNG",5986
"DCXR",51181
"ZNF32",7580
"LDB2",9079
"RAC3",5881
"NRG4",145957
"LIMS1",3987
"NLGN1",22871
"TAPT1",202018
"UGP2",7360
"LINGO1",84894
"HNRNPF",3185
"BTD",686
"CSGALNACT2",55454
"PCDH7",5099
"ROBO1",6091
"AVEN",57099
"P2RY1",5028
"CTNND2",1501
"TRIM56",81844
"SYAP1",94056
"TPST1",8460
"TOR1AIP2",163590
"OTUD3",23252
"GUSB",2990
"BRD3",8019
"KLF13",51621
"ZNF764",92595
"ZNF747",65988
"ZNF768",79724
"TMEM42",131616
"MAP3K2",10746
"PUSL1",126789
"SF3B5",83443
"ZNF35",7584
"TIGD4",201798
"IFFO2",126917
"NLGN2",57555
"CHD3",1107
"ALCAM",214
"YWHAG",7532
"UBE2E3",10477
"CNTROB",116840
"TRAPPC1",58485
"KCNAB3",9196
"SIMC1",375484
"TMEM192",201931
"ZNF778",197320
"NIPA1",123606
"UBE2E1",7324
"HNRNPA3",220988
"SIK2",23235
"RNF150",57484
"CHRNB1",1140
"USP38",84640
"NANP",140838
"ADPRM",56985
"PWWP2A",114825
"USP47",55031
"PDCD6IP",10015
"ZNF212",7988
"FAM161A",84140
"ZNF282",8427
"GLB1",2720
"GON7",84520
"FAXDC2",10826
"CRTAP",10491
"ELP5",23587
"CMTM8",152189
"GABARAP",11337
"STX8",9482
"CDK1",983
"UBB",7314
"NFRKB",4798
"PRDM10",56980
"B3GNT2",10678
"FOS",2353
"TMED10",10972
"SETMAR",6419
"SMAD1",4086
"EMX2",2018
"LRRN2",10446
"SLC30A1",7779
"DCLK2",166614
"GPRC5C",55890
"TMEM182",130827
"KRT8",3856
"ADORA2B",136
"MGMT",4255
"HARS",3035
"NFXL1",152518
"DENND5B",160518
"DNAJC18",202052
"SPATA24",202051
"RALGAPB",57148
"PYM1",84305
"NUDT9",53343
"PA2G4",5036
"ELOVL6",79071
"PFKFB3",5209
"ARL6IP1",23204
"SERPINB9",5272
"IRX1",79192
"CDH2",1000
"IRX2",153572
"EMB",133418
"SIX2",10736
"STAT2",6773
"NUDCD2",134492
"IRF2BP1",26145
"HSPA4",3308
"COMMD5",28991
"SGCD",6444
"ZNF16",7564
"ARMC10",83787
"RNF34",80196
"ACYP2",98
"TRABD",80305
"ATF7",11016
"SOCS6",9306
"CAVIN4",347273
"HOXB9",3219
"POLH",5429
"KCNS3",3790
"KIF5B",3799
"GPR37",2861
"AKAP13",11214
"CDCA4",55038
"CHCHD7",79145
"FOXN2",3344
"USP32",84669
"CEL",1056
"PPM1D",8493
"GPR27",2850
"KBTBD2",25948
"RIOX2",84864
"TRIAP1",51499
"LSM3",27258
"KIAA0232",9778
"MTSS1",9788
"TMEM43",79188
"RNF139",11236
"RPS9",6203
"CYTL1",54360
"TSEN34",79042
"GSTA4",2941
"MSANTD4",84437
"NDUFA3",4696
"PAQR8",85315
"TANC2",26115
"DNAJC24",120526
"ZNF160",90338
"ZNF415",55786
"CAVIN3",112464
"HAS2",3037
"PDGFD",80310
"S1PR1",1901
"HS6ST2",90161
"PYGO1",26108
"PKIA",5569
"TSNARE1",203062
"FEZ2",9637
"C11orf24",53838
"KYAT1",883
"MTM1",4534
"TRMT61B",55006
"INSR",3643
"MFN1",55669
"NRTN",4902
"ATP6V0E2",155066
"PRKCE",5581
"JAGN1",84522
"TADA3",10474
"SOCS5",9655
"C1GALT1C1",29071
"C9orf16",79095
"MORN4",118812
"ZNF672",79894
"ZNF692",55657
"NAIF1",203245
"TMEM126A",84233
"TMEM126B",55863
"TRIM8",81603
"NETO2",81831
"SCAND1",51282
"JUNB",3726
"FAM241B",219738
"SHCBP1",79801
"SOSTDC1",25928
"FAM98B",283742
"ZNF439",90594
"ZNF440",126070
"GAA",2548
"CANT1",124583
"ZDHHC16",84287
"CHST11",50515
"EXOSC1",51013
"PGAM1",5223
"CHD7",55636
"ESCO2",157570
"KRT19",3880
"CLCN5",1184
"APLN",8862
"MRPL36",64979
"ZNF581",51545
"ZNF524",147807
"MCC",4163
"ZBTB26",57684
"DSEL",92126
"POLR1C",9533
"ASXL1",171023
"ZNF562",54811
"ZNF318",24149
"ZNF561",93134
"WIPF2",147179
"LRRC8C",84230
"RSL1D1",26156
"LRRC8D",55144
"PPID",5481
"ETFDH",2110
"TBCA",6902
"MAP6",4135
"ECEL1",9427
"BCL2L1",598
"PLRG1",5356
"ZNF584",201514
"CLSTN1",22883
"CXXC5",51523
"ZNF274",10782
"SLC25A33",84275
"ENC1",8507
"SPSB1",80176
"BPTF",2186
"ZIK1",284307
"PLEKHG5",57449
"ATF7IP",55729
"RGS19",10287
"TCEA2",6919
"HDAC3",8841
"GPHN",10243
"VAT1L",57687
"TMEM51",55092
"CAMTA1",23261
"SPATA5L1",79029
"GATM",2628
"NHLH1",4807
"BCL2",596
"RHNO1",83695
"CTPS1",1503
"METTL18",92342
"COL8A2",1296
"PWWP2B",170394
"FBXL14",144699
"EXOSC10",5394
"ZNF570",148268
"MLLT3",4300
"RRM2",6241
"TRAPPC12",51112
"RPS21",6227
"MRM3",55178
"PTEN",5728
"RPS7",6201
"RNASEH1",246243
"PRNP",5621
"TLN2",83660
"TVP23B",51030
"ZNF217",7764
"SRGAP2C",653464
"SCG2",7857
"ATPAF2",91647
"FOXB1",27023
"PPIH",10465
"ZNF57",126295
"SHLD1",149840
"JMJD1C",221037
"SYNPO",11346
"ZNF554",115196
"RAB33B",83452
"THOP1",7064
"GAP43",2596
"LAMB2",3913
"USP19",10869
"QARS",5859
"ORMDL3",94103
"KLF11",8462
"SMN1",6606
"EIF2AK3",9451
"MOB3A",126308
"KRCC1",51315
"NME6",10201
"CYCS",54205
"SLFN12",55106
"MTBP",27085
"TEFM",79736
"MRPL13",28998
"MALT1",10892
"MBOAT1",154141
"ID4",3400
"CEBPB",1051
"PAIP1",10605
"C5orf34",375444
"C1QTNF4",114900
"ZNF131",7690
"DPAGT1",1798
"BSG",682
"HINFP",25988
"CERS6",253782
"COPRS",55352
"TP53RK",112858
"B3GALT1",8708
"BPGM",669
"POP7",10248
"SUCLG2",8801
"CSDC2",27254
"RCAN2",10231
"GNB2",2783
"MCRIP2",84331
"C2CD2L",9854
"ARNT2",9915
"GNG12",55970
"SYNPO2",171024
"CLP1",10978
"COPS9",150678
"GTPBP2",54676
"IL17D",53342
"FUT9",10690
"TCEAL1",9338
"ZNF24",7572
"MANEA",79694
"RAB40A",142684
"AFF1",4299
"FIBP",9158
"BANP",54971
"PPP1CA",5499
"HCFC1",3054
"PDE3A",5139
"CHCHD1",118487
"MRPL52",122704
"SMPDL3A",10924
"RND1",27289
"RAD9A",5883
"EFEMP2",30008
"WASHC2C",253725
"TMEM134",80194
"ZMAT3",64393
"ZFAND4",93550
"ZNF738",148203
"CORO1B",57175
"FUT10",84750
"LRRC20",55222
"MUS81",80198
"PURG",29942
"ZNF596",169270
"CFL1",1072
"TMCC1",23023
"NAA16",79612
"FAM192A",80011
"CBWD1",55871
"DCP2",167227
"RPL38",6169
"CYP7B1",9420
"RARG",5916
"CES2",8824
"PDP2",57546
"SP3",6670
"DMXL1",1657
"METAP1D",254042
"ZNF621",285268
"EGFL7",51162
"NADSYN1",55191
"DHCR7",1717
"NBEA",26960
"RNASEH2C",84153
"ANKRD13D",338692
"MYD88",4615
"OXSR1",9943
"PHF8",23133
"LCLAT1",253558
"KAT5",10524
"GXYLT2",727936
"DCAKD",79877
"TADA2B",93624
"CCDC96",257236
"GRK2",156
"RELA",5970
"ZNF680",340252
"HECTD4",283450
"FAM222B",55731
"BNC2",54796
"COQ2",27235
"TRMT112",51504
"LRRN3",54674
"KDM2A",22992
"ADCK5",203054
"MRPL57",78988
"NOC3L",64318
"ESRRA",2101
"RHOD",29984
"ADAMTS20",80070
"COMMD1",150684
"MTX1",4580
"PARP14",54625
"CKS1B",1163
"MFSD4B",91749
"VANGL1",81839
"GLRX",2745
"IQCB1",9657
"GOLGB1",2804
"PLAC8L1",153770
"GPR137",56834
"SNCG",6623
"MZT2A",653784
"TNKS",8658
"ZNF449",203523
"ZBTB21",49854
"PPP1R3B",79660
"STOX2",56977
"MAP3K11",4296
"TRIB1",10221
"NDNF",79625
"DAG1",1605
"INSM1",3642
"DAB1",1600
"ARV1",64801
"NAA20",51126
"MICOS10",440574
"EHBP1L1",254102
"THAP2",83591
"RNF26",79102
"PPP1R14B",26472
"ZNRD2",10534
"SMARCC1",6599
"ZNF417",147687
"PTPRM",5797
"FKBP2",2286
"VEGFB",7423
"PEAK1",79834
"TNFRSF10D",8793
"MST1",4485
"MOB1B",92597
"ZNF622",90441
"CSPG4",1464
"SNX33",257364
"CHD2",1106
"CCDC106",29903
"CEP83",51134
"NUDT4",11163
"PC",5091
"SCAI",286205
"NMNAT1",64802
"LRFN4",78999
"SLC19A1",6573
"RCE1",9986
"UQCRH",7388
"HES3",390992
"EIF1AX",1964
"BCLAF3",256643
"PSMD1",5707
"SUSD5",26032
"HEG1",57493
"C11orf80",79703
"TOMM20",9804
"AGFG1",3267
"STAT5B",6777
"CNP",1267
"JUP",3728
"EIF1",10209
"ENDOV",284131
"RNF213",57674
"TIGD3",220359
"PLK3",1263
"NET1",10276
"DPY19L1",23333
"ZNF791",163049
"PHC3",80012
"CBX2",84733
"SPTBN2",6712
"GOLIM4",27333
"RBM4B",83759
"ATP5MD",84833
"HOXB2",3212
"SWSAP1",126074
"RBM4",5936
"XXYLT1",152002
"UBXN2A",165324
"TCAP",8557
"CCS",9973
"CEP19",84984
"KLHL15",80311
"FBXO45",200933
"GNG5",2787
"SLC25A30",253512
"CTSF",8722
"MSRB3",253827
"LEMD3",23592
"C16orf91",283951
"FAM174A",345757
"RGMB",285704
"CYB561D1",284613
"ZDHHC24",254359
"TRMT10C",54931
"CTU2",348180
"MGA",23269
"PIGG",54872
"PRPF8",10594
"ADCY6",112
"PITPNA",5306
"DDX23",9416
"ZNHIT2",741
"ZBTB4",57659
"ZHX3",23051
"PHLDA3",23612
"SLC16A13",201232
"SNHG11",128439
"EXO1",9156
"RALGAPA1",253959
"LIG4",3981
"ATP2A2",488
"ZWILCH",55055
"RPL4",6124
"SNAPC5",10302
"C12orf76",400073
"ZCCHC12",170261
"CNTNAP2",26047
"DENND4A",10260
"IGDCC3",9543
"PELI3",246330
"TMEM81",388730
"MRPL11",65003
"AKIRIN1",79647
"MSL2",55167
"ZNF497",162968
"TRAM1L1",133022
"ANGEL2",90806
"IQCK",124152
"ZNF266",10781
"SLC29A2",3177
"BRSK2",9024
"B4GAT1",11041
"TMEM167A",153339
"SH3PXD2B",285590
"RESF1",55196
"LARP7",51574
"FGFBP3",143282
"NR1D2",9975
"PABPC5",140886
"BRMS1",25855
"RPL15",6138
"HRAS",3265
"SRP72",6731
"RIN1",9610
"THAP6",152815
"CEP135",9662
"FZD4",8322
"CD248",57124
"DENND6A",201627
"PDE12",201626
"GLMN",11146
"YIF1A",10897
"CNIH2",254263
"NDUFA11",126328
"RSRC1",51319
"RAB1B",81876
"PTDSS2",81490
"MICOS13",125988
"C3orf33",285315
"SEZ6L2",26470
"KCTD13",253980
"DHX36",170506
"ZIC4",84107
"FBXW8",26259
"KLC2",64837
"CTBP2",1488
"CHST2",9435
"ATR",545
"UBE2C",11065
"GK5",256356
"VCPIP1",80124
"PDIK1L",149420
"SPSB4",92369
"TRAF6",7189
"ZNF654",55279
"MRPS22",56945
"PACS1",55690
"MARCKSL1",65108
"SH3BP5L",80851
"YPEL2",388403
"PSMD2",5708
"PPM1E",22843
"FAM131A",131408
"CSRP2",1466
"PARL",55486
"DDIT3",1649
"PCCA",5095
"DCTN2",10540
"ZNF408",79797
"CTDSP2",10106
"CKAP5",9793
"ARHGAP1",392
"MED16",10025
"ATG13",9776
"GAL3ST3",89792
"GOLGA8A",23015
"TP53I11",9537
"CENPS",378708
"DOLK",22845
"CCNE2",9134
"PHYKPL",85007
"ZNF519",162655
"LSM1",27257
"BANF1",8815
"CHRNA7",1139
"TMEM9B",56674
"PTPN2",5771
"EIF1AD",84285
"SMAD2",4087
"EIF3F",8665
"ZNF25",219749
"ARL10",285598
"CLTB",1212
"LPL",4023
"CCDC14",64770
"SART1",9092
"PPP2R2D",55844
"CLCF1",23529
"TSGA10IP",254187
"LIPT2",387787
"ALG10B",144245
"DRAP1",10589
"UCP2",7351
"C11orf68",83638
"PAAF1",80227
"MRPL48",51642
"RAB6A",5870
"FOSL1",8061
"ERCC4",2072
"SUGCT",79783
"CCDC85B",11007
"TMEM70",54968
"RPS6KB2",6199
"RMI2",116028
"TOM1L2",146691
"ZNF77",58492
"MTLN",205251
"B3GNTL1",146712
"MLXIP",22877
"NR2F1",7025
"AURKAIP1",54998
"TTLL11",158135
"TOMM5",401505
"SLC35E3",55508
"ZNF169",169841
"RUVBL1",8607
"MSRA",4482
"CTDNEP1",23399
"ETV4",2118
"SWI5",375757
"BAIAP2",10458
"ZDHHC21",340481
"PLEKHF2",79666
"A2M",2
"ARL4D",379
"LRRN1",57633
"UBE2O",63893
"ORAI3",93129
"UNC119B",84747
"TUBB6",84617
"LYSMD3",116068
"B3GALT6",126792
"ZNF613",79898
"JAKMIP2",9832
"MBLAC2",153364
"TPRN",286262
"SLC35A4",113829
"IP6K1",9807
"SSNA1",8636
"CSTF3",1479
"YES1",7525
"CHMP6",79643
"UFSP1",402682
"TMEM39A",55254
"TCP11L1",55346
"CCDC57",284001
"FOXG1",2290
"SPHK1",8877
"BNIP3",664
"MYPOP",339344
"ATAD5",79915
"SMIM19",114926
"ZNF404",342908
"RTTN",25914
"ACBD7",414149
"ANAPC2",29882
"ZBTB8OS",339487
"SLC35G1",159371
"COX8A",1351
"ZSCAN2",54993
"CDC26",246184
"CRLF3",51379
"RNPEP",6051
"EID2",163126
"DMRTA1",63951
"EID2B",126272
"KCMF1",56888
"DNAJC30",84277
"SPRYD4",283377
"VPS37D",155382
"CLK2",1196
"LPCAT4",254531
"SLCO3A1",28232
"WDR25",79446
"SGF29",112869
"DIRAS1",148252
"GNG7",2788
"USF3",205717
"KBTBD11",9920
"B3GNT5",84002
"LMNB2",84823
"RMDN1",51115
"MEX3C",51320
"RNF152",220441
"MYO1D",4642
"CCDC121",79635
"ACSF3",197322
"BOK",666
"TTTY14",83869
"RBIS",401466
"CDK5R1",8851
"NCKAP5",344148
"RUFY1",80230
"BASP1",10409
"LRRC37A3",374819
"VSIG10",54621
"IRX5",10265
"METRNL",284207
"FAM91A1",157769
"WSB2",55884
"SOX11",6664
"TYMS",7298
"PXMP2",5827
"PNMA1",9240
"TCIM",56892
"TYMSOS",494514
"ANKLE2",23141
"THAP4",51078
"NFATC2IP",84901
"LY6H",4062
"FAM89B",23625
"SHMT1",6470
"DPP7",29952
"SEC24C",9632
"SMCR8",140775
"MTHFR",4524
"DEAF1",10522
"MTX3",345778
"TMEM80",283232
"SIX5",147912
"FBXO46",23403
"ZDHHC13",54503
"SLC38A9",153129
"ACER2",340485
"WDR73",84942
"POLE",5426
"RHOG",391
"ZDHHC22",283576
"ANO6",196527
"ZBTB34",403341
"NUDT4B",440672
"FAM210A",125228
"TALDO1",6888
"ULK1",8408
"RPS6KA3",6197
"PUS1",80324
"CHD9",80205
"GATD1",347862
"MAN1B1",11253
"FZD8",8325
"TOP3A",7156
"CASKIN2",57513
"ZBTB38",253461
"CCDC71",64925
"TIMM22",29928
"PPFIA3",8541
"MAGEF1",64110
"ZFAS1",441951
"PAWR",5074
"TGIF1",7050
"MIEF2",125170
"NAP1L5",266812
"NR2C2",7182
"OLIG3",167826
"CAVIN1",284119
"ARIH2",10425
"ZBTB33",10009
"IRX3",79191
"RPRM",56475
"SLC25A22",79751
"RABEP2",79874
"ATOX1",475
"TBL1XR1",79718
"PIDD1",55367
"ZNF491",126069
"RPLP2",6181
"HASPIN",83903
"JUN",3725
"CSTF2T",23283
"PGBD5",79605
"GBA",2629
"ACAD9",28976
"IL17RA",23765
"PNPLA2",57104
"AGTRAP",57085
"THAP5",168451
"CD151",977
"POLR2L",5441
"FAM20C",56975
"NECTIN3",25945
"TMEM94",9772
"FLII",2314
"SOX12",6666
"HNRNPA0",10949
"CHID1",66005
"ZNF620",253639
"ZNF518A",9849
"TMEM187",8269
"SVBP",374969
"ZNF619",285267
"CCDC184",387856
"AP3S1",1176
"GRB2",2885
"ZBTB41",360023
"UBE2N",7334
"ARL6IP6",151188
"ZNF354C",30832
"MAMDC4",158056
"CENPBD1",92806
"BET1L",51272
"RPS27",6232
"RIC8A",60626
"IMP3",55272
"ASB8",140461
"DPY19L2",283417
"LRRC75B",388886
"DMAP1",55929
"IMPDH2",3615
"MLF1",4291
"NDUFAF3",25915
"C2orf69",205327
"STAP2",55620
"BOLA1",51027
"PDE4DIP",9659
"DDX10",1662
"DALRD3",55152
"ZNF114",163071
"ZNF518B",85460
"LCORL",254251
"PARD6G",84552
"SH2B1",25970
"POGLUT3",143888
"PLEC",5339
"ZNF543",125919
"TMEM151B",441151
"GALNT11",63917
"SLITRK1",114798
"WDR6",11180
"GEN1",348654
"TMEM11",8834
"ZNF354B",117608
"SHISA3",152573
"ZFAND2A",90637
"FAM220A",84792
"BEND3",57673
"NT5DC1",221294
"GLDC",2731
"COX14",84987
"P4HTM",54681
"DTX3",196403
"KLHL11",55175
"CTXN1",404217
"SLC25A20",788
"EPM2AIP1",9852
"ERBB4",2066
"MAF",4094
"CTNNBIP1",56998
"CSRNP3",80034
"ZNF713",349075
"SUZ12",23512
"NSUN3",63899
"KCTD12",115207
"DHFR2",200895
"RPP25",54913
"GRINA",2907
"COX5A",9377
"FAM219B",57184
"ZHX2",22882
"MPI",4351
"OPLAH",26873
"APOLD1",81575
"RFLNA",144347
"RFLNA",100533183
"EXOSC4",54512
"DPY19L3",147991
"TAF7",6879
"ZNF852",285346
"PFAS",5198
"HYI",81888
"CYBC1",79415
"ZNF552",79818
"SMIM10L2A",399668
"GAK",2580
"ZBTB7A",51341
"TUFM",7284
"RMI1",80010
"CTC1",80169
"FBXO34",55030
"SELENOW",6415
"EIF3K",27335
"MRFAP1L1",114932
"SNX18",112574
"AURKB",9212
"MRFAP1",93621
"C3orf38",285237
"TMEM107",84314
"RRS1",23212
"RCC2",55920
"DPM3",54344
"CYC1",1537
"PER1",5187
"TMTC2",160335
"FARSA",2193
"SPTY2D1",144108
"SAMD4B",55095
"EDC3",80153
"TCAIM",285343
"FUCA1",2517
"ZNF664",144348
"CALR",811
"MAGED1",9500
"GVQW3",100506127
"LDLRAD3",143458
"CDH4",1002
"RAD23A",5886
"GADD45GIP1",90480
"PTPN11",5781
"WSCD1",23302
"RAB39A",54734
"CLK3",1198
"ARID3B",10620
"PACS2",23241
"ELMOD2",255520
"VWA1",64856
"GEMIN4",50628
"FJX1",24147
"KLHL28",54813
"MKRN3",7681
"ZBTB18",10472
"SHARPIN",81858
"GCC1",79571
"ZFPM1",161882
"CDC42EP4",23580
"ZBTB42",100128927
"MAF1",84232
"RPRML",388394
"PIPOX",51268
"MYADM",91663
"SERTAD2",9792
"RNF227",284023
"CITED4",163732
"TIGD5",84948
"PDXDC1",23042
"PDXDC1",102724985
"ZNF154",7710
"R3HDM2",22864
"SEPHS2",22928
"ZNF784",147808
"C14orf119",55017
"BBS10",79738
"FIZ1",84922
"PUF60",22827
"DCTPP1",79077
"ZNF771",51333
"TSHZ1",10194
"PSTK",118672
"SOCS4",122809
"ZADH2",284273
"ZNF48",197407
"TRNAU1AP",54952
"EXOC3",11336
"LYNX1",66004
"MED14",9282
"FAHD1",81889
"TDRP",157695
"RCC1",1104
"PRKRA",8575
"ZNRF2",223082
"ZNF816",125893
"FGD6",55785
"OAZ2",4947
"ALX1",8092
"CCDC43",124808
"FZD2",2535
"TIGD2",166815
"MTURN",222166
"ZNF609",23060
"PAK2",5062
