"","NGenes","Direction","PValue","FDR"
"REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN:_ROLES_OF_E1_AND_E2_ENZYMES",0,"Up",2,1
"REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS",0,"Up",2,1
"REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS",0,"Up",2,1
"REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS",0,"Up",2,1
"REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS",0,"Up",2,1
"REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS",0,"Up",2,1
"REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION",0,"Up",2,1
"REACTOME_RRNA_PROCESSING_IN_THE_NUCLEUS_AND_CYTOSOL",0,"Up",2,1
"REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION",0,"Up",2,1
"REACTOME_RAB_GERANYLGERANYLATION",0,"Up",2,1
"REACTOME_MET_ACTIVATES_PTK2_SIGNALING",0,"Up",2,1
"REACTOME_CREB3_FACTORS_ACTIVATE_GENES",0,"Up",2,1
"REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL",0,"Up",2,1
"REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS",0,"Up",2,1
"REACTOME_MET_ACTIVATES_RAP1_AND_RAC1",0,"Up",2,1
"REACTOME_MET_RECEPTOR_RECYCLING",0,"Up",2,1
"REACTOME_MET_PROMOTES_CELL_MOTILITY",0,"Up",2,1
"REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS",0,"Up",2,1
"REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS",0,"Up",2,1
"REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS",0,"Up",2,1
"REACTOME_PROTEIN_METHYLATION",0,"Up",2,1
"REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS",0,"Up",2,1
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3",0,"Up",2,1
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2",0,"Up",2,1
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1",0,"Up",2,1
"REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION",0,"Up",2,1
"REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY",0,"Up",2,1
"REACTOME_RECEPTOR_MEDIATED_MITOPHAGY",0,"Up",2,1
"REACTOME_DIGESTION",0,"Up",2,1
"REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS",0,"Up",2,1
"REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION",0,"Up",2,1
"REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING",0,"Up",2,1
"REACTOME_ESR_MEDIATED_SIGNALING",0,"Up",2,1
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS",0,"Up",2,1
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES",0,"Up",2,1
"REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN",0,"Up",2,1
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING",0,"Up",2,1
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS",0,"Up",2,1
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING",0,"Up",2,1
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING",0,"Up",2,1
"REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY",0,"Up",2,1
"REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION",0,"Up",2,1
"REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION",0,"Up",2,1
"REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT",0,"Up",2,1
"REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION",0,"Up",2,1
"REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION",0,"Up",2,1
"REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING",0,"Up",2,1
"REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY",0,"Up",2,1
"REACTOME_REGULATION_OF_PTEN_MRNA_TRANSLATION",0,"Up",2,1
"REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION",0,"Up",2,1
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",0,"Up",2,1
"REACTOME_COMPETING_ENDOGENOUS_RNAS_CERNAS_REGULATE_PTEN_TRANSLATION",0,"Up",2,1
"REACTOME_REGULATION_OF_PTEN_LOCALIZATION",0,"Up",2,1
"REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY",0,"Up",2,1
"REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT",0,"Up",2,1
"REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION",0,"Up",2,1
"REACTOME_CRISTAE_FORMATION",0,"Up",2,1
"REACTOME_PROCESSING_OF_SMDT1",0,"Up",2,1
"REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION",0,"Up",2,1
"REACTOME_RUNX3_REGULATES_WNT_SIGNALING",0,"Up",2,1
"REACTOME_NEDDYLATION",0,"Up",2,1
"REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION",0,"Up",2,1
"REACTOME_RUNX3_REGULATES_P14_ARF",0,"Up",2,1
"REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION",0,"Up",2,1
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6",0,"Up",2,1
"REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI",0,"Up",2,1
"REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN",0,"Up",2,1
"REACTOME_NUCLEOBASE_CATABOLISM",0,"Up",2,1
"REACTOME_NUCLEOBASE_BIOSYNTHESIS",0,"Up",2,1
"REACTOME_NUCLEOTIDE_SALVAGE",0,"Up",2,1
"REACTOME_METABOLISM_OF_STEROIDS",0,"Up",2,1
"REACTOME_INTESTINAL_ABSORPTION",0,"Up",2,1
"REACTOME_TYROSINE_CATABOLISM",0,"Up",2,1
"REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM",0,"Up",2,1
"REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM",0,"Up",2,1
"REACTOME_DIGESTION_AND_ABSORPTION",0,"Up",2,1
"REACTOME_CHYLOMICRON_ASSEMBLY",0,"Up",2,1
"REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES",0,"Up",2,1
"REACTOME_HDL_ASSEMBLY",0,"Up",2,1
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY",0,"Up",2,1
"REACTOME_PLASMA_LIPOPROTEIN_REMODELING",0,"Up",2,1
"REACTOME_CHYLOMICRON_REMODELING",0,"Up",2,1
"REACTOME_HDL_CLEARANCE",0,"Up",2,1
"REACTOME_CHYLOMICRON_CLEARANCE",0,"Up",2,1
"REACTOME_LDL_CLEARANCE",0,"Up",2,1
"REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE",0,"Up",2,1
"REACTOME_VLDL_CLEARANCE",0,"Up",2,1
"REACTOME_HDL_REMODELING",0,"Up",2,1
"REACTOME_PHENYLALANINE_METABOLISM",0,"Up",2,1
"REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM",0,"Up",2,1
"REACTOME_LIPID_PARTICLE_ORGANIZATION",0,"Up",2,1
"REACTOME_G_BETA:GAMMA_SIGNALLING_THROUGH_CDC42",0,"Up",2,1
"REACTOME_FATTY_ACID_METABOLISM",0,"Up",2,1
"REACTOME_METABOLISM_OF_COFACTORS",0,"Up",2,1
"REACTOME_TRIGLYCERIDE_METABOLISM",0,"Up",2,1
"REACTOME_GLYCOGEN_METABOLISM",0,"Up",2,1
"REACTOME_INTERLEUKIN_15_SIGNALING",0,"Up",2,1
"REACTOME_OAS_ANTIVIRAL_RESPONSE",0,"Up",2,1
"REACTOME_INTERLEUKIN_35_SIGNALLING",0,"Up",2,1
"REACTOME_INTERLEUKIN_9_SIGNALING",0,"Up",2,1
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2",0,"Up",2,1
"REACTOME_PERVASIVE_DEVELOPMENTAL_DISORDERS",0,"Up",2,1
"REACTOME_SIGNALING_BY_NTRK2_TRKB",0,"Up",2,1
"REACTOME_SIGNALING_BY_ERYTHROPOIETIN",0,"Up",2,1
"REACTOME_INTEGRIN_SIGNALING",0,"Up",2,1
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS",0,"Up",2,1
"REACTOME_SIGNALING_BY_NON_RECEPTOR_TYROSINE_KINASES",0,"Up",2,1
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS",0,"Up",2,1
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES",0,"Up",2,1
"REACTOME_SIGNALING_BY_TGF_BETA_FAMILY_MEMBERS",0,"Up",2,1
"REACTOME_RAB_REGULATION_OF_TRAFFICKING",0,"Up",2,1
"REACTOME_INTERLEUKIN_37_SIGNALING",0,"Up",2,1
"REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING",0,"Up",2,1
"REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC",0,"Up",2,1
"REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS",0,"Up",2,1
"REACTOME_ROBO_RECEPTORS_BIND_AKAP5",0,"Up",2,1
"REACTOME_INTERLEUKIN_18_SIGNALING",0,"Up",2,1
"REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS",0,"Up",2,1
"REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",0,"Up",2,1
"REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",0,"Up",2,1
"REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS",0,"Up",2,1
"REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH",0,"Up",2,1
"REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7",0,"Up",2,1
"REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX",0,"Up",2,1
"REACTOME_INTERLEUKIN_36_PATHWAY",0,"Up",2,1
"REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3",0,"Up",2,1
"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION",0,"Up",2,1
"REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS",0,"Up",2,1
"REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS",0,"Up",2,1
"REACTOME_BIOSYNTHESIS_OF_MARESINS",0,"Up",2,1
"REACTOME_BIOSYNTHESIS_OF_E_SERIES_18_S_RESOLVINS",0,"Up",2,1
"REACTOME_INTERLEUKIN_2_SIGNALING",0,"Up",2,1
"REACTOME_INTERLEUKIN_12_SIGNALING",0,"Up",2,1
"REACTOME_INTERLEUKIN_1_SIGNALING",0,"Up",2,1
"REACTOME_INTERLEUKIN_23_SIGNALING",0,"Up",2,1
"REACTOME_INTERLEUKIN_27_SIGNALING",0,"Up",2,1
"REACTOME_INTERLEUKIN_21_SIGNALING",0,"Up",2,1
"REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX",0,"Up",2,1
"REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY",0,"Up",2,1
"REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS",0,"Up",2,1
"REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS",0,"Up",2,1
"REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS",0,"Up",2,1
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS",0,"Up",2,1
"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K",0,"Up",2,1
"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG",0,"Up",2,1
"REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5",0,"Up",2,1
"REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS",0,"Up",2,1
"REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS",0,"Up",2,1
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K",0,"Up",2,1
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3",0,"Up",2,1
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN",0,"Up",2,1
"REACTOME_NTRK2_ACTIVATES_RAC1",0,"Up",2,1
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5",0,"Up",2,1
"REACTOME_PEROXISOMAL_PROTEIN_IMPORT",0,"Up",2,1
"REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS",0,"Up",2,1
"REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS",0,"Up",2,1
"REACTOME_SIGNALING_BY_NTRK3_TRKC",0,"Up",2,1
"REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS",0,"Up",2,1
"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING",0,"Up",2,1
"REACTOME_NONSENSE_MEDIATED_DECAY_NMD",0,"Up",2,1
"REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION",0,"Up",2,1
"REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10",0,"Up",2,1
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING",0,"Up",2,1
"REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX",0,"Up",2,1
"REACTOME_TRIF_TICAM1_MEDIATED_TLR4_SIGNALING",0,"Up",2,1
"REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX",0,"Up",2,1
"REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS",0,"Up",2,1
"REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K",0,"Up",2,1
"REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT",0,"Up",2,1
"REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING",0,"Up",2,1
"REACTOME_PROTEIN_LOCALIZATION",0,"Up",2,1
"REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE",0,"Up",2,1
"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS",0,"Up",2,1
"REACTOME_AUTOPHAGY",0,"Up",2,1
"REACTOME_LIPOPHAGY",0,"Up",2,1
"REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY",0,"Up",2,1
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION",0,"Up",2,1
"REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS",0,"Up",2,1
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES",0,"Up",2,1
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES",0,"Up",2,1
"REACTOME_MICROAUTOPHAGY",0,"Up",2,1
"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS",0,"Up",2,1
"REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION",0,"Up",2,1
"REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION",0,"Up",2,1
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES",0,"Up",2,1
"REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS",0,"Up",2,1
"REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS",0,"Up",2,1
"REACTOME_LONG_TERM_POTENTIATION",0,"Up",2,1
"REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM",0,"Up",2,1
"REACTOME_ESTROGEN_STIMULATED_SIGNALING_THROUGH_PRKCZ",0,"Up",2,1
"REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING",0,"Up",2,1
"REACTOME_STAT5_ACTIVATION",0,"Up",2,1
"REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI",0,"Up",2,1
"REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY",0,"Up",2,1
"REACTOME_MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE",0,"Up",2,1
"REACTOME_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC",0,"Up",2,1
"REACTOME_AMYLOID_FIBER_FORMATION",0,"Up",2,1
"REACTOME_SERINE_BIOSYNTHESIS",0,"Up",2,1
"REACTOME_ANTIGEN_PROCESSING:_UBIQUITINATION_PROTEASOME_DEGRADATION",0,"Up",2,1
"REACTOME_ANTIGEN_PRESENTATION:_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC",0,"Up",2,1
"REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS",0,"Up",2,1
