"","NGenes","Direction","PValue","FDR"
"GO_RNA_INTERFERENCE",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION",0,"Up",2,1
"GO_WALKING_BEHAVIOR",0,"Up",2,1
"GO_REGULATION_OF_TELOMERASE_ACTIVITY",0,"Up",2,1
"GO_REGULATION_OF_CELL_AGING",0,"Up",2,1
"GO_CELL_GROWTH",0,"Up",2,1
"GO_COFACTOR_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_AXONOGENESIS",0,"Up",2,1
"GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",0,"Up",2,1
"GO_CHAPERONE_MEDIATED_PROTEIN_FOLDING",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_LYMPHOCYTE_MIGRATION",0,"Up",2,1
"GO_BONE_MATURATION",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",0,"Up",2,1
"GO_ZYMOGEN_ACTIVATION",0,"Up",2,1
"GO_AZOLE_TRANSPORT",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY",0,"Up",2,1
"GO_LYMPHOCYTE_DIFFERENTIATION",0,"Up",2,1
"GO_REGULATION_OF_POTASSIUM_ION_TRANSPORT",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS",0,"Up",2,1
"GO_NEURAL_CREST_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_CALCIUM_ION_IMPORT_INTO_CYTOSOL",0,"Up",2,1
"GO_MICROTUBULE_POLYMERIZATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MYELINATION",0,"Up",2,1
"GO_SPLICEOSOMAL_SNRNP_ASSEMBLY",0,"Up",2,1
"GO_OLIGOSACCHARIDE_LIPID_INTERMEDIATE_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_GONADOTROPIN_SECRETION",0,"Up",2,1
"GO_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS",0,"Up",2,1
"GO_RESPONSE_TO_LEAD_ION",0,"Up",2,1
"GO_DEFENSE_RESPONSE_TO_BACTERIUM",0,"Up",2,1
"GO_NUCLEOTIDE_SALVAGE",0,"Up",2,1
"GO_ALCOHOL_CATABOLIC_PROCESS",0,"Up",2,1
"GO_MYELOID_DENDRITIC_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_CELLULAR_METABOLIC_COMPOUND_SALVAGE",0,"Up",2,1
"GO_COPULATION",0,"Up",2,1
"GO_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT",0,"Up",2,1
"GO_NEPHRIC_DUCT_MORPHOGENESIS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",0,"Up",2,1
"GO_ESTROGEN_METABOLIC_PROCESS",0,"Up",2,1
"GO_IRON_ION_HOMEOSTASIS",0,"Up",2,1
"GO_PROTEOLYSIS",0,"Up",2,1
"GO_SYNAPSIS",0,"Up",2,1
"GO_ORGANELLE_DISASSEMBLY",0,"Up",2,1
"GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT",0,"Up",2,1
"GO_RESPONSE_TO_IRON_ION",0,"Up",2,1
"GO_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING",0,"Up",2,1
"GO_LOCOMOTORY_EXPLORATION_BEHAVIOR",0,"Up",2,1
"GO_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_NUCLEAR_CHROMOSOME_SEGREGATION",0,"Up",2,1
"GO_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS",0,"Up",2,1
"GO_REGULATION_OF_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH",0,"Up",2,1
"GO_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY",0,"Up",2,1
"GO_NEUROTROPHIN_SIGNALING_PATHWAY",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_INTERFERON_BETA",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION",0,"Up",2,1
"GO_FILOPODIUM_ASSEMBLY",0,"Up",2,1
"GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN",0,"Up",2,1
"GO_STABILIZATION_OF_MEMBRANE_POTENTIAL",0,"Up",2,1
"GO_ERK1_AND_ERK2_CASCADE",0,"Up",2,1
"GO_LENS_FIBER_CELL_DEVELOPMENT",0,"Up",2,1
"GO_SYNCYTIUM_FORMATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MESONEPHROS_DEVELOPMENT",0,"Up",2,1
"GO_GLYCOSIDE_METABOLIC_PROCESS",0,"Up",2,1
"GO_HETEROTYPIC_CELL_CELL_ADHESION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION",0,"Up",2,1
"GO_PROSTANOID_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_ERAD_PATHWAY",0,"Up",2,1
"GO_ASTROCYTE_DEVELOPMENT",0,"Up",2,1
"GO_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN",0,"Up",2,1
"GO_METAPHASE_PLATE_CONGRESSION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS",0,"Up",2,1
"GO_RESPONSE_TO_HYDROGEN_PEROXIDE",0,"Up",2,1
"GO_REGULATION_OF_DEVELOPMENTAL_PIGMENTATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_ANION_TRANSPORT",0,"Up",2,1
"GO_INNER_EAR_RECEPTOR_CELL_DEVELOPMENT",0,"Up",2,1
"GO_REGULATION_OF_MONOCYTE_CHEMOTAXIS",0,"Up",2,1
"GO_T_CELL_SELECTION",0,"Up",2,1
"GO_NEGATIVE_CHEMOTAXIS",0,"Up",2,1
"GO_PHAGOCYTOSIS_RECOGNITION",0,"Up",2,1
"GO_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN",0,"Up",2,1
"GO_DEVELOPMENTAL_GROWTH",0,"Up",2,1
"GO_REGULATION_OF_PROTEIN_TARGETING",0,"Up",2,1
"GO_THYROID_HORMONE_GENERATION",0,"Up",2,1
"GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL",0,"Up",2,1
"GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS",0,"Up",2,1
"GO_V_D_J_RECOMBINATION",0,"Up",2,1
"GO_METANEPHROS_MORPHOGENESIS",0,"Up",2,1
"GO_GLYCOPROTEIN_METABOLIC_PROCESS",0,"Up",2,1
"GO_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE",0,"Up",2,1
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN",0,"Up",2,1
"GO_HISTONE_H3_DEACETYLATION",0,"Up",2,1
"GO_REGULATION_OF_SYNAPTIC_VESICLE_TRANSPORT",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION",0,"Up",2,1
"GO_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MACROPHAGE_DIFFERENTIATION",0,"Up",2,1
"GO_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT",0,"Up",2,1
"GO_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM",0,"Up",2,1
"GO_MULTI_ORGANISM_BEHAVIOR",0,"Up",2,1
"GO_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY",0,"Up",2,1
"GO_DNA_METABOLIC_PROCESS",0,"Up",2,1
"GO_INTESTINAL_ABSORPTION",0,"Up",2,1
"GO_MALE_SEX_DIFFERENTIATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION",0,"Up",2,1
"GO_LAMELLIPODIUM_ASSEMBLY",0,"Up",2,1
"GO_RESPONSE_TO_WATER_DEPRIVATION",0,"Up",2,1
"GO_MITOTIC_CHROMOSOME_CONDENSATION",0,"Up",2,1
"GO_ANATOMICAL_STRUCTURE_HOMEOSTASIS",0,"Up",2,1
"GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT",0,"Up",2,1
"GO_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0,"Up",2,1
"GO_RENAL_SYSTEM_PROCESS",0,"Up",2,1
"GO_LEUKOCYTE_HOMEOSTASIS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY",0,"Up",2,1
"GO_LUNG_ALVEOLUS_DEVELOPMENT",0,"Up",2,1
"GO_PROGESTERONE_METABOLIC_PROCESS",0,"Up",2,1
"GO_SPLEEN_DEVELOPMENT",0,"Up",2,1
"GO_RHO_PROTEIN_SIGNAL_TRANSDUCTION",0,"Up",2,1
"GO_RESPONSE_TO_LEPTIN",0,"Up",2,1
"GO_NEUROPEPTIDE_SIGNALING_PATHWAY",0,"Up",2,1
"GO_ACTIVATION_OF_PROTEIN_KINASE_A_ACTIVITY",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION",0,"Up",2,1
"GO_AMP_METABOLIC_PROCESS",0,"Up",2,1
"GO_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION",0,"Up",2,1
"GO_REGULATION_OF_RNA_SPLICING",0,"Up",2,1
"GO_REGULATION_OF_BLOOD_CIRCULATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING",0,"Up",2,1
"GO_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS",0,"Up",2,1
"GO_REGULATION_OF_HISTONE_H3_K9_ACETYLATION",0,"Up",2,1
"GO_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",0,"Up",2,1
"GO_CARDIAC_CELL_DEVELOPMENT",0,"Up",2,1
"GO_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS",0,"Up",2,1
"GO_RESPONSE_TO_CALCIUM_ION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",0,"Up",2,1
"GO_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION_INVOLVED_IN_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_SIGNALING_PATHWAY",0,"Up",2,1
"GO_INNER_EAR_MORPHOGENESIS",0,"Up",2,1
"GO_RESPONSE_TO_ACTIVITY",0,"Up",2,1
"GO_ESTROUS_CYCLE",0,"Up",2,1
"GO_ORGANELLE_FUSION",0,"Up",2,1
"GO_STEROID_CATABOLIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_CELL_FATE_COMMITMENT",0,"Up",2,1
"GO_REGULATION_OF_CELL_MORPHOGENESIS",0,"Up",2,1
"GO_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_RESULTING_IN_TRANSCRIPTION",0,"Up",2,1
"GO_ACUTE_PHASE_RESPONSE",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_ALKALOID",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY",0,"Up",2,1
"GO_MYOBLAST_FUSION",0,"Up",2,1
"GO_TRNA_MODIFICATION",0,"Up",2,1
"GO_CYTOSOLIC_TRANSPORT",0,"Up",2,1
"GO_INOSITOL_LIPID_MEDIATED_SIGNALING",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION",0,"Up",2,1
"GO_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_GLIOGENESIS",0,"Up",2,1
"GO_LACTATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS",0,"Up",2,1
"GO_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY",0,"Up",2,1
"GO_EMBRYO_IMPLANTATION",0,"Up",2,1
"GO_RECEPTOR_CLUSTERING",0,"Up",2,1
"GO_PIGMENT_ACCUMULATION",0,"Up",2,1
"GO_FATTY_ACID_ELONGATION",0,"Up",2,1
"GO_CYTOSKELETON_DEPENDENT_CYTOKINESIS",0,"Up",2,1
"GO_QUINONE_METABOLIC_PROCESS",0,"Up",2,1
"GO_FLUID_TRANSPORT",0,"Up",2,1
"GO_SYNAPSE_ASSEMBLY",0,"Up",2,1
"GO_PIGMENT_METABOLIC_PROCESS",0,"Up",2,1
"GO_IMMUNE_EFFECTOR_PROCESS",0,"Up",2,1
"GO_ODONTOGENESIS",0,"Up",2,1
"GO_CORPUS_CALLOSUM_DEVELOPMENT",0,"Up",2,1
"GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_DOPAMINERGIC",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0,"Up",2,1
"GO_NUCLEOBASE_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION",0,"Up",2,1
"GO_GOLGI_ORGANIZATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION",0,"Up",2,1
"GO_REGULATION_OF_OSSIFICATION",0,"Up",2,1
"GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION",0,"Up",2,1
"GO_DIVALENT_INORGANIC_CATION_TRANSPORT",0,"Up",2,1
"GO_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",0,"Up",2,1
"GO_PROTEIN_HETEROOLIGOMERIZATION",0,"Up",2,1
"GO_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",0,"Up",2,1
"GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION",0,"Up",2,1
"GO_ACTIVATION_OF_MAPKK_ACTIVITY",0,"Up",2,1
"GO_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL",0,"Up",2,1
"GO_REGULATION_OF_T_CELL_MIGRATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",0,"Up",2,1
"GO_PROTEIN_TARGETING_TO_MITOCHONDRION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_OSSIFICATION",0,"Up",2,1
"GO_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",0,"Up",2,1
"GO_REGULATION_OF_VASCULATURE_DEVELOPMENT",0,"Up",2,1
"GO_DETECTION_OF_CALCIUM_ION",0,"Up",2,1
"GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC",0,"Up",2,1
"GO_FRUCTOSE_METABOLIC_PROCESS",0,"Up",2,1
"GO_EYE_MORPHOGENESIS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION",0,"Up",2,1
"GO_POSITIVE_CHEMOTAXIS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME",0,"Up",2,1
"GO_RESPONSE_TO_NITRIC_OXIDE",0,"Up",2,1
"GO_HEAD_MORPHOGENESIS",0,"Up",2,1
"GO_REGULATION_OF_FATTY_ACID_BETA_OXIDATION",0,"Up",2,1
"GO_REGULATION_OF_STEM_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_BRAIN_MORPHOGENESIS",0,"Up",2,1
"GO_AMINE_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_SINGLE_STRAND_BREAK_REPAIR",0,"Up",2,1
"GO_REGULATION_OF_MITOTIC_RECOMBINATION",0,"Up",2,1
"GO_UREA_CYCLE",0,"Up",2,1
"GO_RIBOSOMAL_LARGE_SUBUNIT_EXPORT_FROM_NUCLEUS",0,"Up",2,1
"GO_RIBOSOMAL_SMALL_SUBUNIT_EXPORT_FROM_NUCLEUS",0,"Up",2,1
"GO_SULFUR_AMINO_ACID_CATABOLIC_PROCESS",0,"Up",2,1
"GO_SULFUR_AMINO_ACID_TRANSPORT",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II",0,"Up",2,1
"GO_MEIOTIC_SPINDLE_ORGANIZATION",0,"Up",2,1
"GO_DEADENYLATION_DEPENDENT_DECAPPING_OF_NUCLEAR_TRANSCRIBED_MRNA",0,"Up",2,1
"GO_RE_ENTRY_INTO_MITOTIC_CELL_CYCLE",0,"Up",2,1
"GO_PROTEIN_DENEDDYLATION",0,"Up",2,1
"GO_FORMATION_OF_QUADRUPLE_SL_U4_U5_U6_SNRNP",0,"Up",2,1
"GO_MRNA_3_SPLICE_SITE_RECOGNITION",0,"Up",2,1
"GO_SPLICEOSOMAL_CONFORMATIONAL_CHANGES_TO_GENERATE_CATALYTIC_CONFORMATION",0,"Up",2,1
"GO_MRNA_5_SPLICE_SITE_RECOGNITION",0,"Up",2,1
"GO_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION",0,"Up",2,1
"GO_REGULATION_OF_HISTONE_H3_K36_METHYLATION",0,"Up",2,1
"GO_AUTOPHAGY_OF_MITOCHONDRION",0,"Up",2,1
"GO_MITOPHAGY",0,"Up",2,1
"GO_ENDONUCLEOLYTIC_CLEAVAGE_IN_ITS1_TO_SEPARATE_SSU_RRNA_FROM_5_8S_RRNA_AND_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA_",0,"Up",2,1
"GO_EXONUCLEOLYTIC_TRIMMING_INVOLVED_IN_RRNA_PROCESSING",0,"Up",2,1
"GO_MATURATION_OF_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA_",0,"Up",2,1
"GO_ENDONUCLEOLYTIC_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING",0,"Up",2,1
"GO_ENDONUCLEOLYTIC_CLEAVAGE_IN_5_ETS_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA_",0,"Up",2,1
"GO_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY",0,"Up",2,1
"GO_BOX_C_D_SNORNP_ASSEMBLY",0,"Up",2,1
"GO_MEIOTIC_DNA_DOUBLE_STRAND_BREAK_PROCESSING",0,"Up",2,1
"GO_RESOLUTION_OF_MEIOTIC_RECOMBINATION_INTERMEDIATES",0,"Up",2,1
"GO_DOUBLE_STRAND_BREAK_REPAIR_VIA_BREAK_INDUCED_REPLICATION",0,"Up",2,1
"GO_DNA_STRAND_RENATURATION",0,"Up",2,1
"GO_DNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC",0,"Up",2,1
"GO_REGULATION_OF_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS",0,"Up",2,1
"GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS",0,"Up",2,1
"GO_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS",0,"Up",2,1
"GO_MITOCHONDRIAL_RNA_3_END_PROCESSING",0,"Up",2,1
"GO_RNA_5_END_PROCESSING",0,"Up",2,1
"GO_TRANSCRIPTION_DEPENDENT_TETHERING_OF_RNA_POLYMERASE_II_GENE_DNA_AT_NUCLEAR_PERIPHERY",0,"Up",2,1
"GO_RNA_POLYMERASE_I_PREINITIATION_COMPLEX_ASSEMBLY",0,"Up",2,1
"GO_REPLICATIVE_CELL_AGING",0,"Up",2,1
"GO_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA",0,"Up",2,1
"GO_OVULATION_FROM_OVARIAN_FOLLICLE",0,"Up",2,1
"GO_ANTRAL_OVARIAN_FOLLICLE_GROWTH",0,"Up",2,1
"GO_LUTEINIZATION",0,"Up",2,1
"GO_LUTEOLYSIS",0,"Up",2,1
"GO_FATTY_ACID_ALPHA_OXIDATION",0,"Up",2,1
"GO_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS",0,"Up",2,1
"GO_FEVER_GENERATION",0,"Up",2,1
"GO_CONDITIONED_TASTE_AVERSION",0,"Up",2,1
"GO_REGULATION_OF_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY",0,"Up",2,1
"GO_TRNA_5_LEADER_REMOVAL",0,"Up",2,1
"GO_GASTRIC_ACID_SECRETION",0,"Up",2,1
"GO_ENDODERMAL_CELL_FATE_SPECIFICATION",0,"Up",2,1
"GO_FORMATION_OF_CYTOPLASMIC_TRANSLATION_INITIATION_COMPLEX",0,"Up",2,1
"GO_SOMITE_SPECIFICATION",0,"Up",2,1
"GO_MEMBRANE_RAFT_ASSEMBLY",0,"Up",2,1
"GO_ESTABLISHMENT_OF_LYMPHOCYTE_POLARITY",0,"Up",2,1
"GO_PLASMA_MEMBRANE_REPAIR",0,"Up",2,1
"GO_NEUTROPHIL_HOMEOSTASIS",0,"Up",2,1
"GO_NEUTROPHIL_APOPTOTIC_PROCESS",0,"Up",2,1
"GO_B_CELL_APOPTOTIC_PROCESS",0,"Up",2,1
"GO_NATURAL_KILLER_CELL_PROLIFERATION",0,"Up",2,1
"GO_SEROTONIN_SECRETION",0,"Up",2,1
"GO_INNER_CELL_MASS_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_NEURAL_PLATE_MORPHOGENESIS",0,"Up",2,1
"GO_NEURAL_PLATE_DEVELOPMENT",0,"Up",2,1
"GO_NEURAL_FOLD_FORMATION",0,"Up",2,1
"GO_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",0,"Up",2,1
"GO_NK_T_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_NK_T_CELL_PROLIFERATION",0,"Up",2,1
"GO_COMPLEMENT_ACTIVATION_LECTIN_PATHWAY",0,"Up",2,1
"GO_RECEPTOR_RECYCLING",0,"Up",2,1
"GO_ENDOTHELIAL_CELL_MORPHOGENESIS",0,"Up",2,1
"GO_SELENIUM_COMPOUND_METABOLIC_PROCESS",0,"Up",2,1
"GO_T_CELL_MEDIATED_CYTOTOXICITY",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",0,"Up",2,1
"GO_B_1_B_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_BLOOD_VESSEL_MATURATION",0,"Up",2,1
"GO_ADENOSINE_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_VASOPRESSIN",0,"Up",2,1
"GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_NOREPINEPHRINE_EPINEPHRINE",0,"Up",2,1
"GO_RENIN_SECRETION_INTO_BLOOD_STREAM",0,"Up",2,1
"GO_REGULATION_OF_ANGIOTENSIN_LEVELS_IN_BLOOD",0,"Up",2,1
"GO_REDUCTION_OF_FOOD_INTAKE_IN_RESPONSE_TO_DIETARY_EXCESS",0,"Up",2,1
"GO_DIET_INDUCED_THERMOGENESIS",0,"Up",2,1
"GO_REGULATION_OF_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE",0,"Up",2,1
"GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",0,"Up",2,1
"GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_MATURATION",0,"Up",2,1
"GO_OPTIC_CUP_MORPHOGENESIS_INVOLVED_IN_CAMERA_TYPE_EYE_DEVELOPMENT",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION",0,"Up",2,1
"GO_TRNA_WOBBLE_BASE_MODIFICATION",0,"Up",2,1
"GO_TRNA_WOBBLE_URIDINE_MODIFICATION",0,"Up",2,1
"GO_STORE_OPERATED_CALCIUM_ENTRY",0,"Up",2,1
"GO_AGGRESSIVE_BEHAVIOR",0,"Up",2,1
